GENE_ID	29126	5916	6256	7008	
COMMON	CD274	RARG	RXRA	TEF	
TCGA-ER-A19A-06	0.4525	-0.1754	1.0756	1.0709	
TCGA-ER-A19B-06	-0.2549	1.3693	-0.5697	1.1302	
TCGA-ER-A19C-06	-0.3321	-0.7840	-0.5739	0.9357	
TCGA-ER-A19D-06	-0.3102	4.3884	1.0039	-0.8131	
TCGA-ER-A19E-06	-0.3530	6.0451	0.3524	-1.1988	
TCGA-ER-A19F-06	-0.3534	0.1465	-1.3130	-0.8361	
TCGA-ER-A19G-06	0.6186	-0.0438	0.1364	0.1769	
TCGA-ER-A19H-06	-0.2569	0.8478	-0.3343	-0.9320	
TCGA-ER-A19J-06	-0.2679	0.0443	1.0767	-0.2836	
TCGA-ER-A19K-01	-0.2104	-0.6311	-0.7767	-1.1191	
TCGA-ER-A19L-06	-0.3326	0.0976	1.4183	-0.5986	
TCGA-ER-A19N-06	-0.1270	0.2048	-0.0620	-0.0310	
TCGA-ER-A19O-06	-0.3157	-0.0176	1.9615	-1.0061	
TCGA-ER-A19P-06	0.0769	1.0205	-0.5131	-0.7773	
TCGA-ER-A19Q-06	-0.0972	0.4526	-0.7209	-0.9278	
TCGA-ER-A19S-06	0.3335	-0.7582	0.4372	0.1943	
TCGA-ER-A19T-01	-0.3742	3.0411	1.5372	-0.7082	
TCGA-ER-A19T-06	-0.3673	-0.4275	-0.5699	1.7572	
TCGA-ER-A1A1-06	-0.1436	-1.2972	-0.4229	-0.2152	
TCGA-ER-A2NB-01	-0.3171	6.4051	4.5740	0.4758	
TCGA-ER-A2NC-06	0.0509	0.1469	0.7365	-0.1412	
TCGA-ER-A2ND-06	-0.3412	-0.7991	-0.4478	-0.9538	
TCGA-ER-A2NE-06	-0.3534	-0.7282	-0.1032	0.5037	
TCGA-ER-A2NF-01	-0.1912	-0.3014	4.0176	-1.0094	
TCGA-ER-A2NF-06	-0.1227	-0.8008	3.5250	-0.9374	
TCGA-ER-A2NG-06	0.3194	-0.4163	-1.1228	-0.7762	
TCGA-ER-A2NH-06	0.1885	-0.4168	0.1883	0.6630	
TCGA-FS-A1YW-06	-0.3193	-0.7555	-1.5096	1.6876	
TCGA-FS-A1YX-06	-0.3525	0.2108	1.0133	0.5679	
TCGA-FS-A1YY-06	-0.3554	-0.8194	-1.6512	-0.2472	
TCGA-FS-A1Z0-06	-0.1297	0.2738	-0.2670	-0.7184	
TCGA-FS-A1Z3-06	-0.3417	0.2436	-1.5151	-0.8815	
TCGA-FS-A1Z4-06	-0.1881	-0.9825	-0.1954	-0.5406	
TCGA-FS-A1Z7-06	-0.3493	1.0944	1.0839	1.8248	
TCGA-FS-A1ZA-06	-0.2478	-0.9261	-1.1288	-0.3083	
TCGA-FS-A1ZB-06	-0.3238	0.4242	1.3973	0.4650	
TCGA-FS-A1ZC-06	-0.3752	1.2815	-1.1888	-0.7338	
TCGA-FS-A1ZD-06	-0.3607	2.0297	2.7259	5.2732	
TCGA-FS-A1ZE-06	-0.3746	-0.9031	-0.4893	3.5869	
TCGA-FS-A1ZF-06	-0.3157	1.3311	-1.0546	0.0905	
TCGA-FS-A1ZG-06	-0.3667	-0.6924	-0.6038	0.7693	
TCGA-FS-A1ZH-06	-0.2378	-0.2662	0.0736	1.5241	
TCGA-FS-A1ZJ-06	-0.3582	1.0609	1.2802	-0.7643	
TCGA-FS-A1ZK-06	-0.3507	-1.0804	-1.0289	-0.1667	
TCGA-FS-A1ZM-06	-0.2583	-0.2922	-0.7575	0.7976	
TCGA-FS-A1ZN-01	-0.2690	0.2235	0.2468	0.3261	
TCGA-FS-A1ZP-06	-0.1881	0.0795	0.0479	1.1073	
TCGA-FS-A1ZQ-06	-0.3034	-0.7009	-0.7428	0.9595	
TCGA-FS-A1ZR-06	-0.2713	1.5956	-0.6226	3.4147	
TCGA-FS-A1ZS-06	-0.3024	0.0670	-0.8901	-0.5587	
TCGA-FS-A1ZT-06	0.0168	-0.4670	-0.2433	-0.2865	
TCGA-FS-A1ZU-06	-0.3718	0.7887	-0.9939	-0.7054	
TCGA-FS-A1ZW-06	0.0240	-1.0498	-1.9696	-0.2022	
TCGA-FS-A1ZY-06	-0.3753	0.6189	2.2314	0.5939	
TCGA-FS-A1ZZ-06	-0.3167	0.9635	-1.6273	1.5369	
TCGA-GF-A2C7-01	-0.3471	0.2765	0.5174	-0.3085	
TCGA-GN-A262-06	-0.3780	-0.0138	-0.6892	-0.5940	
TCGA-GN-A263-01	-0.1867	-1.3338	-1.9991	-1.3447	
TCGA-GN-A264-06	-0.3520	-0.2347	-0.3955	-0.1291	
TCGA-GN-A265-06	-0.0842	-0.9495	-0.7936	-0.6143	
TCGA-GN-A266-06	0.2274	-1.0552	-0.5179	-0.1015	
TCGA-GN-A267-06	-0.3512	0.5573	0.3031	-0.0271	
TCGA-GN-A268-06	-0.3542	-1.3210	-1.5344	0.4693	
TCGA-GN-A26A-06	-0.2174	3.6010	-1.2346	-0.2306	
TCGA-GN-A26C-01	2.0501	-0.7058	-0.4323	-0.3856	
TCGA-GN-A26D-06	-0.3535	-0.9983	-1.7419	-0.5788	
TCGA-HR-A2OG-06	-0.1450	-0.7836	-0.2966	1.4865	
TCGA-HR-A2OH-06	0.6077	-1.1997	-0.8138	0.4064	
TCGA-BF-A3DJ-01	-0.2140	0.4288	-0.5968	-0.2950	
TCGA-BF-A3DL-01	-0.3430	-0.3535	0.9232	-0.1991	
TCGA-BF-A3DM-01	-0.3326	0.5550	0.2038	0.9983	
TCGA-BF-A3DN-01	-0.2628	0.3619	-0.3807	1.4954	
TCGA-DA-A1I0-06	-0.3584	0.1398	1.9617	-0.2751	
TCGA-DA-A3F2-06	-0.2961	1.0139	4.1491	1.1442	
TCGA-DA-A3F3-06	-0.1872	0.3872	-0.2237	0.2406	
TCGA-DA-A3F5-06	-0.3271	0.3296	-1.1128	-1.0048	
TCGA-DA-A3F8-06	1.0275	0.6439	-0.0301	1.1212	
TCGA-EE-A3J3-06	-0.3349	-0.4881	0.9814	0.1282	
TCGA-EE-A3J4-06	-0.2263	0.3635	1.2841	1.5884	
TCGA-EE-A3J5-06	-0.1310	-0.7527	-0.7396	-0.9723	
TCGA-EE-A3J7-06	-0.3434	0.1013	0.0128	0.8390	
TCGA-EE-A3J8-06	-0.3556	-0.8329	-1.8489	-0.1305	
TCGA-EE-A3JA-06	-0.2393	-1.3612	-1.8265	-0.1359	
TCGA-EE-A3JD-06	-0.0175	-1.1961	-1.3673	0.0105	
TCGA-EE-A3JE-06	0.7621	-0.5441	-1.1300	-0.2451	
TCGA-ER-A3ES-06	-0.3412	-1.2260	-0.3812	0.4103	
TCGA-ER-A3ET-06	-0.1865	-0.2016	0.4916	0.7671	
TCGA-ER-A3EV-06	-0.3390	1.0564	-0.0758	-0.6873	
TCGA-IH-A3EA-01	-0.2965	-0.2050	-0.5304	-0.8178	
TCGA-D3-A3ML-06	-0.3730	-0.6554	0.9715	-0.9490	
TCGA-D3-A3MO-06	-0.3782	0.7599	0.4613	-0.6491	
TCGA-D3-A3MR-06	-0.1755	0.3691	-0.7761	-0.4818	
TCGA-D3-A3MU-06	-0.2386	0.7172	0.2477	1.4946	
TCGA-D3-A3MV-06	-0.3615	-0.2858	-1.2786	-0.8237	
TCGA-EB-A3HV-01	-0.3444	2.4627	3.1626	0.6129	
TCGA-EE-A180-06	-0.2464	-0.2265	-0.4706	-0.6380	
TCGA-EE-A2MF-06	-0.2925	1.6594	-1.2294	-0.3695	
TCGA-EE-A3JB-06	-0.2706	0.4952	-1.6048	0.0945	
TCGA-EE-A3JH-06	0.1590	0.0881	0.5027	-0.4361	
TCGA-EE-A3JI-06	-0.3021	-1.0234	-1.4294	2.7507	
TCGA-FR-A2OS-01	-0.3598	-0.1900	-0.3202	-0.9474	
TCGA-FW-A3I3-06	-0.3038	-0.2501	-0.7907	-1.1603	
TCGA-D9-A3Z1-06	-0.2146	-1.0751	-1.1074	-0.2784	
TCGA-D9-A3Z3-06	-0.2065	-0.7810	0.6956	-0.7953	
TCGA-D9-A3Z4-01	-0.2548	0.3185	0.8253	-0.3756	
TCGA-EB-A3XB-01	-0.1058	-0.3027	-1.2040	-0.7504	
TCGA-EB-A3XC-01	-0.3619	-0.1574	-0.9126	-0.5017	
TCGA-EB-A3XD-01	-0.2433	3.7099	4.1921	4.7367	
TCGA-EB-A3XE-01	-0.3711	0.0730	1.0027	2.2153	
TCGA-EB-A3XF-01	-0.0748	0.6275	-0.7510	-0.0862	
TCGA-EB-A3Y6-01	-0.2851	-0.9230	-0.1999	0.8106	
TCGA-EB-A3Y7-01	-0.2997	-0.1883	1.1196	0.8572	
TCGA-ER-A19M-06	3.2047	-0.6926	-0.8340	-0.5958	
TCGA-ER-A19W-06	0.7372	-1.0839	-1.2100	-0.4218	
TCGA-ER-A3PL-06	-0.2870	-0.5506	-1.0133	-0.1902	
TCGA-FR-A3R1-01	0.2573	-1.0006	-1.3922	-0.5826	
TCGA-FR-A3YN-06	-0.0545	-1.1932	-0.1610	0.9967	
TCGA-FR-A3YO-06	-0.3569	-0.3196	0.0243	-0.3959	
TCGA-FW-A3R5-06	-0.2980	-0.9667	-0.8401	-0.9722	
TCGA-FW-A3TU-06	-0.3636	-0.3082	1.7619	1.2605	
TCGA-FW-A3TV-06	-0.3070	-1.4508	-1.1054	-1.1478	
TCGA-GF-A3OT-06	2.6141	0.2905	-1.4330	-0.8772	
TCGA-D9-A4Z2-01	-0.3502	0.4351	-0.5178	2.1136	
TCGA-EB-A41A-01	-0.3596	0.5939	-1.2169	0.0490	
TCGA-EB-A41B-01	-0.2908	-0.0989	1.0962	-0.5080	
TCGA-EB-A42Y-01	-0.3192	-0.1567	-0.3736	-0.0061	
TCGA-EB-A42Z-01	-0.3121	-0.5903	1.4059	2.6995	
TCGA-EB-A430-01	-0.2912	0.4018	-0.1776	-0.1129	
TCGA-ER-A42H-01	-0.3617	0.7841	-0.6067	0.5575	
TCGA-ER-A42K-06	-0.3314	0.7850	-1.3146	-0.0641	
TCGA-ER-A42L-06	-0.0906	-0.9602	0.2153	-0.7238	
TCGA-FR-A44A-06	0.4643	-0.1203	0.3142	4.9279	
TCGA-FS-A4F0-06	-0.1730	1.0370	-1.6820	-0.1121	
TCGA-FS-A4F2-06	-0.3612	-0.2349	-0.6996	-0.4668	
TCGA-FS-A4F9-06	-0.3681	-1.0215	0.0005	-0.7123	
TCGA-FS-A4FC-06	-0.2451	-0.9385	-0.8836	2.0407	
TCGA-GF-A4EO-06	0.2649	-0.2937	-1.5049	-0.6133	
TCGA-D3-A51E-06	-0.1289	-0.3360	-0.9556	-0.8375	
TCGA-D3-A51F-06	0.0460	-0.2617	-0.2873	-0.5418	
TCGA-D3-A51G-06	-0.2837	0.5572	-0.5858	-0.3007	
TCGA-D3-A51H-06	-0.2473	-1.4366	-1.0479	-0.6444	
TCGA-D3-A51J-06	-0.1244	-0.5352	-1.0894	2.6611	
TCGA-D3-A51K-06	-0.3693	0.7096	0.7156	0.3259	
TCGA-D3-A51N-06	-0.1875	-0.4069	-1.4899	-0.4088	
TCGA-D3-A51R-06	-0.3790	0.3242	-1.4029	-1.3892	
TCGA-D3-A51T-06	-0.2797	-0.5363	-1.3308	0.9325	
TCGA-D9-A4Z3-01	-0.3571	1.4778	-1.1883	-1.0814	
TCGA-D9-A4Z5-01	-0.3351	0.8569	4.1686	4.0802	
TCGA-D9-A4Z6-06	-0.3093	-0.7028	0.2622	-1.2524	
TCGA-EB-A431-01	-0.2660	-1.2598	-1.2469	-0.1539	
TCGA-EB-A44N-01	-0.2952	2.3757	1.6591	-0.0681	
TCGA-EB-A44O-01	-0.2099	-0.8396	-0.6178	-0.4234	
TCGA-EB-A44P-01	-0.0221	0.6213	-0.0765	0.1993	
TCGA-EB-A44Q-06	-0.1072	-0.9417	-0.1635	-0.5795	
TCGA-EB-A44R-06	-0.3416	3.6037	0.4289	-0.6477	
TCGA-EB-A4IQ-01	-0.3237	0.4729	2.0940	-0.0899	
TCGA-EB-A4IS-01	-0.1049	0.6184	-0.6915	-0.1207	
TCGA-EB-A4OY-01	-0.3711	0.4633	1.9381	0.9757	
TCGA-EB-A4OZ-01	-0.3195	4.3535	3.3689	0.4806	
TCGA-EB-A4P0-01	-0.3435	-0.4599	-0.9640	-0.3677	
TCGA-FS-A4F4-06	-0.3504	-0.9161	1.8217	9.4164	
TCGA-FS-A4F5-06	-0.3165	0.5182	-1.0706	0.3673	
TCGA-FS-A4F8-06	-0.2745	-0.3652	0.1943	1.3500	
TCGA-FS-A4FB-06	-0.3792	0.6235	-1.2466	0.5940	
TCGA-FS-A4FD-06	-0.2966	0.7605	0.5955	-0.5874	
TCGA-BF-A5EO-01	-0.3202	-0.2765	1.9583	1.0007	
TCGA-BF-A5EP-01	-0.3357	-1.3669	-0.9411	0.1132	
TCGA-BF-A5EQ-01	-0.2605	-0.5091	-0.4593	7.9528	
TCGA-BF-A5ER-01	-0.3318	1.4150	-0.3651	-0.3511	
TCGA-BF-A5ES-01	-0.3108	0.8207	0.5888	0.2945	
TCGA-D3-A5GL-06	-0.3121	0.4589	-1.4955	-0.6274	
TCGA-D3-A5GN-06	-0.1727	-0.0822	-0.1003	0.4225	
TCGA-D3-A5GO-06	-0.2997	0.2153	-2.0290	1.1128	
TCGA-D3-A5GR-06	-0.1614	-0.4020	-0.0112	0.3164	
TCGA-D3-A5GS-06	-0.2638	0.3833	0.0104	1.9886	
TCGA-D3-A5GU-06	-0.3262	-0.1021	-0.6499	-0.1004	
TCGA-EB-A4XL-01	-0.2986	0.2817	0.1033	1.5952	
TCGA-EB-A51B-01	-0.3025	-0.2928	-0.7949	-0.4879	
TCGA-EB-A550-01	-0.2323	3.0807	2.7879	0.3213	
