GENE_ID,29126,23598,57215,115196
COMMON,CD274,PATZ1,THAP11,ZNF554
TCGA-95-7567-01,-0.3070,2.1064,-0.8002,-0.3382
TCGA-53-7813-01,-0.5802,1.8412,-1.1654,3.5942
TCGA-55-7724-01,-0.4314,-0.3801,-1.4688,-0.2807
TCGA-55-7725-01,-0.1612,0.7709,-1.0067,1.8344
TCGA-55-7726-01,-0.5569,-1.0842,-1.3100,-0.7482
TCGA-55-7727-01,-0.3723,0.0125,-1.3868,1.2783
TCGA-55-7815-01,-0.1681,-1.1533,-1.9212,0.5352
TCGA-55-7816-01,-0.2375,-1.0690,-0.5374,0.9474
TCGA-55-7903-01,0.2129,0.0196,-1.3815,0.3984
TCGA-55-7907-01,-0.4659,0.3517,-0.3201,1.0863
TCGA-55-7910-01,-0.5672,0.4786,-0.8439,-1.1879
TCGA-55-7911-01,0.3273,-0.5769,-1.0208,-0.1065
TCGA-55-7914-01,-0.3475,1.5738,1.3278,0.4872
TCGA-69-7760-01,-0.5823,-0.1430,1.3943,-0.4288
TCGA-69-7761-01,-0.2281,-1.4028,-0.4553,-1.4507
TCGA-69-7763-01,-0.5149,0.1990,0.0280,0.2440
TCGA-69-7764-01,-0.5338,-0.3523,0.4392,-0.3437
TCGA-69-7765-01,-0.4156,0.0244,-0.5777,-0.7091
TCGA-86-7701-01,-0.3566,-0.0145,-0.4928,-1.5275
TCGA-86-7714-01,-0.5903,0.8045,-1.5103,0.6160
TCGA-91-7771-01,-0.4192,-0.7129,-1.0476,-0.1622
TCGA-97-7937-01,-0.6258,1.0623,0.1889,-0.7967
TCGA-97-7938-01,-0.1932,-0.8310,-1.0363,0.0607
TCGA-55-7728-01,-0.3395,-0.1870,-1.6401,0.1455
TCGA-55-7994-01,2.9305,-0.1854,-0.7770,-1.6833
TCGA-55-7995-01,0.0039,1.9496,0.3108,0.1821
TCGA-69-7973-01,-0.5337,1.2263,-0.1950,-0.9398
TCGA-69-7974-01,1.0824,-0.3179,-0.9538,-0.4608
TCGA-69-7978-01,2.4487,-1.2915,-0.5438,-0.4837
TCGA-69-7979-01,-0.4525,1.9629,-1.5951,1.2193
TCGA-69-7980-01,-0.2341,1.8497,0.4160,0.3748
TCGA-73-7498-01,-0.5924,0.6122,0.7809,0.2397
TCGA-73-7499-01,-0.4440,-0.1492,2.3360,-0.6815
TCGA-86-7953-01,-0.4979,0.0253,-1.3544,-1.7906
TCGA-86-7954-01,-0.1891,-0.7260,-0.4139,-0.2891
TCGA-86-7955-01,-0.6053,0.6893,0.6201,-1.5228
TCGA-93-7347-01,-0.4154,-1.0190,0.2977,-0.3572
TCGA-95-7944-01,0.3458,-0.6234,1.1380,0.4454
TCGA-95-7947-01,-0.3684,0.1340,-1.0379,0.6331
TCGA-95-7948-01,-0.6508,3.6035,-0.7618,1.5714
TCGA-97-7941-01,-0.5825,0.0519,0.0218,0.2557
TCGA-44-8117-01,-0.2100,2.8357,-1.6818,-0.6233
TCGA-44-8119-01,-0.4426,0.1262,0.4184,0.8197
TCGA-44-8120-01,-0.5056,-0.0833,1.0642,-0.7520
TCGA-55-7284-01,-0.3799,-1.2910,-0.7713,-0.9989
TCGA-55-7913-01,-0.6391,1.4487,0.1286,-1.0320
TCGA-55-8085-01,-0.4884,0.5496,-0.0060,-1.5682
TCGA-55-8087-01,-0.6292,2.2909,-0.2823,2.2687
TCGA-55-8089-01,0.3750,-0.8123,0.4712,-1.2898
TCGA-55-8090-01,0.3932,1.3462,0.5678,-0.5230
TCGA-55-8091-01,0.4436,0.1354,-0.6283,-0.0224
TCGA-55-8092-01,-0.3069,-0.8549,0.2574,-0.7539
TCGA-55-8094-01,-0.6620,-0.9951,0.6454,-0.1835
TCGA-55-8096-01,-0.5283,0.4780,0.2308,-0.0065
TCGA-55-8097-01,-0.5779,1.1481,-0.1061,2.0980
TCGA-55-8203-01,-0.3984,-0.1976,0.5833,0.0672
TCGA-55-8204-01,-0.2643,0.1425,0.9256,-0.5716
TCGA-55-8205-01,2.6906,-1.5832,-1.0056,-1.9499
TCGA-55-8206-01,-0.4545,-0.0297,1.4052,0.7691
TCGA-55-8207-01,-0.4306,-1.1270,-1.5799,0.5818
TCGA-55-8208-01,0.5963,-0.5162,-0.2743,-0.5277
TCGA-86-8054-01,-0.5598,0.4238,-1.1188,1.9948
TCGA-86-8055-01,-0.3288,0.4630,0.5057,-0.8224
TCGA-86-8056-01,-0.4153,-1.1928,-1.2756,-0.2909
TCGA-86-8073-01,-0.5920,-0.3789,-0.4708,4.9337
